time,open,high,low,close,tick_volume,spread,real_volume
2024-12-18 20:00:00,1.04753,1.04924,1.04736,1.04859,1692,4,0
2024-12-18 21:00:00,1.04844,1.04844,1.0373,1.03766,5308,3,0
2024-12-18 22:00:00,1.03773,1.03802,1.03441,1.03648,4445,3,0
2024-12-18 23:00:00,1.03649,1.03758,1.03462,1.03496,1826,3,0
2024-12-19 00:00:00,1.03485,1.03529,1.03428,1.03496,314,9,0
2024-12-19 01:00:00,1.03489,1.03605,1.03473,1.035,1494,3,0
2024-12-19 02:00:00,1.03504,1.03798,1.03503,1.0373,2195,4,0
2024-12-19 03:00:00,1.03728,1.03798,1.0371,1.03779,1947,4,0
2024-12-19 04:00:00,1.03784,1.03902,1.03724,1.03901,1888,3,0
2024-12-19 05:00:00,1.03899,1.03906,1.03744,1.03782,1483,4,0
2024-12-19 06:00:00,1.03782,1.0382,1.03748,1.0379,1119,4,0
2024-12-19 07:00:00,1.0379,1.03854,1.03759,1.03819,1313,0,0
2024-12-19 08:00:00,1.03816,1.0388,1.03772,1.03853,2043,3,0
2024-12-19 09:00:00,1.03852,1.04093,1.03851,1.0395,3007,3,0
2024-12-19 10:00:00,1.03948,1.04092,1.03904,1.04083,3129,3,0
2024-12-19 11:00:00,1.04082,1.04222,1.0408,1.04124,2999,3,0
2024-12-19 12:00:00,1.04124,1.04157,1.04041,1.04051,2433,4,0
2024-12-19 13:00:00,1.0405,1.04152,1.04002,1.04033,2259,4,0
2024-12-19 14:00:00,1.04031,1.04102,1.03907,1.03936,3136,4,0
2024-12-19 15:00:00,1.03934,1.04138,1.03858,1.0399,3630,3,0
2024-12-19 16:00:00,1.0399,1.04071,1.03939,1.03956,3333,3,0
2024-12-19 17:00:00,1.03961,1.04016,1.03767,1.03798,3623,3,0
2024-12-19 18:00:00,1.03798,1.03843,1.03561,1.03568,3228,3,0
2024-12-19 19:00:00,1.03565,1.03761,1.03545,1.03615,2461,3,0
2024-12-19 20:00:00,1.03615,1.03753,1.03552,1.03739,2205,3,0
2024-12-19 21:00:00,1.03739,1.03771,1.03612,1.03612,1997,4,0
2024-12-19 22:00:00,1.03613,1.03691,1.03586,1.0368,1615,4,0
2024-12-19 23:00:00,1.03679,1.0368,1.03589,1.0362,737,4,0
2024-12-20 00:00:00,1.03616,1.0365,1.03581,1.03643,338,4,0
2024-12-20 01:00:00,1.03643,1.03655,1.03609,1.03643,723,4,0
2024-12-20 02:00:00,1.03643,1.03691,1.03616,1.0365,1406,4,0
2024-12-20 03:00:00,1.0365,1.03674,1.03587,1.03633,1710,4,0
2024-12-20 04:00:00,1.03634,1.03646,1.03599,1.03633,1330,4,0
2024-12-20 05:00:00,1.03634,1.03655,1.03589,1.03618,1247,4,0
2024-12-20 06:00:00,1.03618,1.03628,1.03583,1.03586,999,0,0
2024-12-20 07:00:00,1.03586,1.03666,1.03565,1.03661,1068,4,0
2024-12-20 08:00:00,1.03661,1.03772,1.0343,1.03752,2268,3,0
2024-12-20 09:00:00,1.03751,1.03851,1.03724,1.03826,2622,3,0
2024-12-20 10:00:00,1.03826,1.03982,1.0378,1.03922,2610,4,0
2024-12-20 11:00:00,1.03922,1.03923,1.03757,1.03828,2353,3,0
2024-12-20 12:00:00,1.03828,1.03931,1.03813,1.03917,1943,3,0
2024-12-20 13:00:00,1.03917,1.03973,1.03794,1.03914,1954,4,0
2024-12-20 14:00:00,1.03917,1.04001,1.03878,1.03894,2037,3,0
2024-12-20 15:00:00,1.03893,1.0419100000000001,1.03876,1.04074,3146,3,0
2024-12-20 16:00:00,1.04073,1.04089,1.03859,1.03927,3323,4,0
2024-12-20 17:00:00,1.03939,1.04071,1.0391,1.03966,3669,4,0
2024-12-20 18:00:00,1.03966,1.0435,1.03959,1.0428,3255,4,0
2024-12-20 19:00:00,1.04281,1.04447,1.04256,1.04285,2967,4,0
2024-12-20 20:00:00,1.04283,1.04428,1.04222,1.04367,1937,4,0
2024-12-20 21:00:00,1.04363,1.04473,1.0434,1.04446,1822,4,0
2024-12-20 22:00:00,1.04445,1.04469,1.04286,1.04287,1807,4,0
2024-12-20 23:00:00,1.04286,1.04335,1.04218,1.04287,884,4,0
2024-12-23 00:00:00,1.04257,1.04446,1.04241,1.04311,460,4,0
2024-12-23 01:00:00,1.04316,1.04426,1.04303,1.04334,1030,4,0
2024-12-23 02:00:00,1.04336,1.04365,1.04308,1.04318,977,4,0
2024-12-23 03:00:00,1.04318,1.0438,1.04268,1.04358,1216,4,0
2024-12-23 04:00:00,1.04358,1.04429,1.0435699999999999,1.04405,1069,0,0
2024-12-23 05:00:00,1.04405,1.04425,1.04381,1.04392,837,0,0
2024-12-23 06:00:00,1.04392,1.04451,1.04386,1.04429,795,4,0
2024-12-23 07:00:00,1.0443,1.04442,1.04394,1.04401,851,4,0
2024-12-23 08:00:00,1.044,1.04421,1.04332,1.04339,1065,4,0
2024-12-23 09:00:00,1.04343,1.04367,1.04111,1.04123,1644,3,0
2024-12-23 10:00:00,1.04127,1.04187,1.04072,1.04178,1968,3,0
2024-12-23 11:00:00,1.04178,1.04194,1.04072,1.04077,1728,3,0
2024-12-23 12:00:00,1.04076,1.04096,1.03867,1.039,1819,3,0
2024-12-23 13:00:00,1.03897,1.0401,1.03873,1.03999,1543,4,0
2024-12-23 14:00:00,1.03999,1.04013,1.03856,1.03954,1936,4,0
2024-12-23 15:00:00,1.03952,1.04027,1.03882,1.03995,2224,4,0
2024-12-23 16:00:00,1.03995,1.04083,1.03913,1.03924,2398,3,0
2024-12-23 17:00:00,1.03924,1.03966,1.03842,1.03906,2691,3,0
2024-12-23 18:00:00,1.03907,1.04099,1.03892,1.04077,2234,4,0
2024-12-23 19:00:00,1.04077,1.04178,1.03964,1.03981,1688,3,0
2024-12-23 20:00:00,1.03976,1.04123,1.03976,1.04086,1478,4,0
2024-12-23 21:00:00,1.04084,1.04123,1.03992,1.04114,1353,4,0
2024-12-23 22:00:00,1.0411299999999999,1.04139,1.04031,1.04058,1170,3,0
2024-12-23 23:00:00,1.04059,1.04079,1.04012,1.04021,566,2,0
2024-12-24 00:00:00,1.04018,1.04097,1.04014,1.04038,366,10,0
2024-12-24 01:00:00,1.04024,1.0408,1.04024,1.04041,494,4,0
2024-12-24 02:00:00,1.04041,1.04046,1.0398,1.04003,721,0,0
2024-12-24 03:00:00,1.04002,1.04046,1.03997,1.04027,832,0,0
2024-12-24 04:00:00,1.04026,1.04086,1.03965,1.03995,901,4,0
2024-12-24 05:00:00,1.03997,1.04002,1.03887,1.03908,730,0,0
2024-12-24 06:00:00,1.03908,1.03969,1.03908,1.03963,628,0,0
2024-12-24 07:00:00,1.03963,1.03974,1.03936,1.03968,650,0,0
2024-12-24 08:00:00,1.03969,1.03983,1.03924,1.0396,701,1,0
2024-12-24 09:00:00,1.03954,1.03984,1.03901,1.03904,1010,4,0
2024-12-24 10:00:00,1.03906,1.04054,1.03901,1.03948,1353,4,0
2024-12-24 11:00:00,1.03953,1.03987,1.03902,1.03918,1251,4,0
2024-12-24 12:00:00,1.03917,1.03973,1.03891,1.03965,1080,4,0
2024-12-24 13:00:00,1.03962,1.04034,1.03915,1.03946,1157,4,0
2024-12-24 14:00:00,1.03946,1.04033,1.03889,1.03911,1383,4,0
2024-12-24 15:00:00,1.03911,1.04032,1.03893,1.04023,1503,4,0
2024-12-24 16:00:00,1.04024,1.04098,1.03953,1.04048,1805,4,0
2024-12-24 17:00:00,1.04049,1.04078,1.03904,1.03916,1865,4,0
2024-12-24 18:00:00,1.03915,1.03963,1.03874,1.03876,1495,4,0
2024-12-24 19:00:00,1.03873,1.03937,1.03834,1.03883,1239,4,0
2024-12-24 20:00:00,1.03882,1.0393,1.03866,1.03913,522,0,0
2024-12-24 21:00:00,1.03913,1.03967,1.03891,1.03921,802,7,0
2024-12-24 22:00:00,1.03922,1.03977,1.03872,1.03977,750,5,0
2024-12-24 23:00:00,1.03977,1.04024,1.03875,1.03897,458,5,0
2024-12-25 00:00:00,1.03901,1.03963,1.03888,1.03961,18,112,0
2024-12-26 00:00:00,1.04021,1.0404,1.03978,1.04005,731,14,0
2024-12-26 01:00:00,1.04005,1.04031,1.03955,1.03991,594,0,0
2024-12-26 02:00:00,1.0399,1.04013,1.03929,1.03965,607,1,0
2024-12-26 03:00:00,1.03964,1.04,1.03943,1.03971,997,4,0
2024-12-26 04:00:00,1.03971,1.03998,1.03966,1.03987,578,0,0
2024-12-26 05:00:00,1.03987,1.0404,1.03983,1.04008,551,1,0
2024-12-26 06:00:00,1.04007,1.04013,1.03977,1.03977,534,0,0
2024-12-26 07:00:00,1.03977,1.04027,1.03971,1.03977,549,1,0
2024-12-26 08:00:00,1.03976,1.04002,1.03967,1.0398,473,0,0
2024-12-26 09:00:00,1.03978,1.03999,1.03903,1.03975,888,4,0
2024-12-26 10:00:00,1.03975,1.03986,1.03925,1.03948,1005,4,0
2024-12-26 11:00:00,1.03945,1.04001,1.03913,1.0399,811,2,0
2024-12-26 12:00:00,1.0399,1.04029,1.0398,1.04016,569,0,0
2024-12-26 13:00:00,1.04016,1.04021,1.03993,1.04011,518,0,0
2024-12-26 14:00:00,1.04011,1.04013,1.03925,1.03995,1025,1,0
2024-12-26 15:00:00,1.03998,1.04056,1.03959,1.04025,1524,4,0
2024-12-26 16:00:00,1.04026,1.04044,1.03951,1.04022,1688,4,0
2024-12-26 17:00:00,1.04022,1.04151,1.03979,1.04088,2048,4,0
2024-12-26 18:00:00,1.04087,1.04227,1.04083,1.04218,1522,3,0
2024-12-26 19:00:00,1.04219,1.04225,1.04062,1.04115,1334,4,0
2024-12-26 20:00:00,1.04116,1.04299,1.04116,1.04209,1561,4,0
2024-12-26 21:00:00,1.04204,1.04234,1.04141,1.04175,1184,4,0
2024-12-26 22:00:00,1.0417399999999999,1.04211,1.04155,1.04199,896,4,0
2024-12-26 23:00:00,1.04201,1.04226,1.04146,1.04151,482,4,0
2024-12-27 00:00:00,1.04147,1.04233,1.04131,1.04233,280,11,0
2024-12-27 01:00:00,1.04232,1.04242,1.04207,1.04215,523,3,0
2024-12-27 02:00:00,1.04216,1.04237,1.04178,1.0418,844,0,0
2024-12-27 03:00:00,1.04181,1.04182,1.04121,1.0413000000000001,967,4,0
2024-12-27 04:00:00,1.0413000000000001,1.04138,1.04078,1.04095,905,1,0
2024-12-27 05:00:00,1.04095,1.04127,1.04065,1.04124,629,0,0
2024-12-27 06:00:00,1.04125,1.0413000000000001,1.04078,1.0409,560,0,0
2024-12-27 07:00:00,1.04089,1.04112,1.0407,1.04093,717,1,0
2024-12-27 08:00:00,1.04093,1.04122,1.04071,1.0412,712,0,0
2024-12-27 09:00:00,1.04117,1.04248,1.0405,1.04218,1506,4,0
2024-12-27 10:00:00,1.04215,1.04257,1.04104,1.04122,1619,3,0
2024-12-27 11:00:00,1.04122,1.04178,1.04089,1.04166,1182,3,0
2024-12-27 12:00:00,1.04166,1.04213,1.04116,1.04187,1121,4,0
2024-12-27 13:00:00,1.04187,1.04406,1.04186,1.04387,1228,4,0
2024-12-27 14:00:00,1.04387,1.04441,1.0428,1.04324,1255,4,0
2024-12-27 15:00:00,1.04324,1.04383,1.04287,1.04383,1934,4,0
2024-12-27 16:00:00,1.04389,1.04396,1.04245,1.04264,2336,4,0
2024-12-27 17:00:00,1.04265,1.0435699999999999,1.04157,1.04218,2655,4,0
2024-12-27 18:00:00,1.04218,1.04324,1.04207,1.04221,2153,4,0
2024-12-27 19:00:00,1.0422,1.04226,1.04144,1.04212,1804,4,0
2024-12-27 20:00:00,1.04211,1.04287,1.04206,1.04261,1316,1,0
2024-12-27 21:00:00,1.04257,1.04304,1.04237,1.04283,1390,4,0
2024-12-27 22:00:00,1.04284,1.04284,1.04227,1.04258,1118,0,0
2024-12-27 23:00:00,1.04257,1.04262,1.04203,1.04228,558,3,0
